Phylostratum	GeneID	Cleavage	Embryonic pharynx	Embryonic gut cavity	Gastrodermal cells	Muscle and neuron diff.	Organogenesis	Brain condensation	Organ maturation
1	FW_v1_tr_05757	6	37.6666666666667	63.2	61.6666666666667	49.25	33.0	35.6428571428571	45.8181818181818
1	FW_v1_tr_05758	6	1.33333333333333	5.0	25.8333333333333	20.75	17.9	14.1428571428571	15.9090909090909
1	FW_v1_tr_05759	24	9.33333333333333	25.4	70.3333333333333	76.875	64.5	199.428571428571	157.636363636364
2	FW_v1_tr_05760	3	2.0	4.0	15.3333333333333	11.25	15.1	17.5	10.7272727272727
1	FW_v1_tr_05761	7	17.3333333333333	23.6	1.33333333333333	6.875	4.5	23.4285714285714	16.0909090909091
1	FW_v1_tr_05762	110	301.0	253.4	274.166666666667	684.75	581.5	416.928571428571	342.636363636364
14	FW_v1_tr_05763	16	18.0	13.6	22.6666666666667	18.75	8.6	14.2142857142857	5.27272727272727
1	FW_v1_tr_05764	0	0.0	0.0	0.0	0.0	0.5	1.57142857142857	3.18181818181818
3	FW_v1_tr_05765	17	29.6666666666667	18.2	41.5	37.625	34.6	36.2857142857143	21.9090909090909
1	FW_v1_tr_05766	18	23.6666666666667	16.4	6.66666666666667	15.75	12.0	24.1428571428571	20.5454545454545
1	FW_v1_tr_05767	7	33.0	42.6	53.6666666666667	81.625	70.3	23.9285714285714	25.6363636363636
1	FW_v1_tr_05768	0	2.33333333333333	10.8	27.6666666666667	22.0	16.1	24.5	24.2727272727273
2	FW_v1_tr_05769	3	3.33333333333333	4.0	14.5	12.75	6.6	6.07142857142857	2.90909090909091
1	FW_v1_tr_05770	0	0.0	0.0	0.833333333333333	0.75	0.0	16.2857142857143	19.4545454545455
1	FW_v1_tr_05771	10	7.66666666666667	18.0	0.0	0.875	0.8	1.28571428571429	5.45454545454545
1	FW_v1_tr_05772	910	1709.0	1706.6	694.166666666667	664.875	455.4	601.142857142857	504.818181818182
1	FW_v1_tr_05773	16	9.0	0.4	5.0	4.5	4.9	23.1428571428571	14.4545454545455
2	FW_v1_tr_05774	1	3.0	2.0	5.5	10.5	4.6	11.5714285714286	10.7272727272727
2	FW_v1_tr_05775	0	0.0	0.2	0.0	0.125	0.6	5.42857142857143	4.63636363636364
5	FW_v1_tr_05776	17	49.6666666666667	13.2	36.1666666666667	45.125	46.6	32.0714285714286	23.9090909090909
14	FW_v1_tr_05777	0	8.0	8.6	110.666666666667	161.75	154.0	209.642857142857	200.545454545455
14	FW_v1_tr_05779	0	5.0	14.0	29.1666666666667	35.75	13.8	26.2857142857143	9.81818181818182
1	FW_v1_tr_05780	2	16.0	25.6	34.5	20.5	19.3	13.1428571428571	15.7272727272727
1	FW_v1_tr_05781	8	4.66666666666667	7.6	17.6666666666667	31.625	25.0	35.4285714285714	41.0
2	FW_v1_tr_05782	0	0.0	0.0	2.5	2.375	4.7	12.9285714285714	15.6363636363636
2	FW_v1_tr_05783	0	0.0	0.2	0.833333333333333	1.625	4.5	12.7142857142857	10.3636363636364
14	FW_v1_tr_05784	6	13.6666666666667	15.4	4.0	2.625	5.3	2.64285714285714	4.72727272727273
1	FW_v1_tr_05785	2	90.3333333333333	70.6	130.666666666667	99.125	68.7	105.142857142857	98.2727272727273
1	FW_v1_tr_05786	2	92.3333333333333	67.8	138.666666666667	97.125	68.0	102.571428571429	97.7272727272727
4	FW_v1_tr_05787	0	0.0	1.0	1.83333333333333	5.375	4.4	2.35714285714286	1.72727272727273
2	FW_v1_tr_05789	0	0.0	2.6	9.5	12.75	11.9	20.7142857142857	12.1818181818182
5	FW_v1_tr_05790	24	38.0	36.0	5.66666666666667	9.0	2.7	2.35714285714286	0.272727272727273
13	FW_v1_tr_05791	0	0.0	0.0	2.33333333333333	6.75	9.5	26.9285714285714	16.4545454545455
1	FW_v1_tr_05792	0	1.0	0.6	0.166666666666667	1.375	2.5	10.3571428571429	16.9090909090909
1	FW_v1_tr_05793	0	1.0	21.4	103.5	154.25	125.5	365.071428571429	236.818181818182
1	FW_v1_tr_05794	0	53.0	59.2	55.3333333333333	63.375	47.4	38.7857142857143	27.8181818181818
5	FW_v1_tr_05795	2	19.0	22.2	3.16666666666667	8.75	4.1	23.5	29.3636363636364
1	FW_v1_tr_05796	71	53.6666666666667	76.4	46.0	41.125	53.9	79.4285714285714	62.9090909090909
1	FW_v1_tr_05797	1	0.666666666666667	1.8	8.16666666666667	10.75	13.4	64.9285714285714	39.8181818181818
14	FW_v1_tr_05798	3	1.0	4.6	6.0	2.25	2.0	2.35714285714286	2.0
14	FW_v1_tr_05799	0	0.0	0.0	0.0	0.0	0.0	3.42857142857143	3.45454545454545
1	FW_v1_tr_05800	2	14.6666666666667	23.0	48.6666666666667	81.25	55.2	56.4285714285714	39.4545454545455
14	FW_v1_tr_05801	7	11.3333333333333	12.8	26.0	19.25	15.5	29.7857142857143	14.0
14	FW_v1_tr_05802	0	1.66666666666667	3.4	51.5	125.875	125.3	308.571428571429	199.454545454545
2	FW_v1_tr_05803	1	5.66666666666667	4.0	9.83333333333333	12.625	17.2	19.4285714285714	15.0
14	FW_v1_tr_05804	0	0.0	0.0	0.0	0.0	0.1	6.78571428571429	10.8181818181818
1	FW_v1_tr_05805	0	1.66666666666667	7.0	31.0	24.25	16.7	16.3571428571429	10.2727272727273
4	FW_v1_tr_05806	31	10.6666666666667	22.2	82.3333333333333	81.75	80.0	120.142857142857	75.4545454545455
1	FW_v1_tr_05807	3	2.33333333333333	6.8	24.3333333333333	32.5	24.7	18.5714285714286	15.6363636363636
1	FW_v1_tr_05808	0	0.0	0.2	3.16666666666667	2.5	4.3	17.3571428571429	14.7272727272727
1	FW_v1_tr_05809	0	0.0	0.6	1.83333333333333	4.25	8.5	17.9285714285714	17.3636363636364
2	FW_v1_tr_05810	0	0.0	3.2	19.0	16.625	7.1	12.0	7.18181818181818
2	FW_v1_tr_05811	0	4.0	3.6	1.83333333333333	2.625	2.8	2.35714285714286	3.90909090909091
2	FW_v1_tr_05812	1	57.6666666666667	56.4	105.0	80.5	41.6	25.5714285714286	12.0
1	FW_v1_tr_05813	0	1.0	2.2	0.833333333333333	1.5	1.3	5.42857142857143	1.27272727272727
1	FW_v1_tr_05815	80	53.3333333333333	73.2	29.1666666666667	26.375	14.1	18.6428571428571	24.0909090909091
14	FW_v1_tr_05816	0	0.0	0.0	0.833333333333333	1.375	2.5	11.7857142857143	17.5454545454545
14	FW_v1_tr_05817	0	30.0	95.4	28.1666666666667	10.375	16.8	5.21428571428571	7.54545454545455
14	FW_v1_tr_05818	8	19.0	47.6	97.6666666666667	79.375	88.1	126.142857142857	70.6363636363636
1	FW_v1_tr_05819	0	41.0	79.6	51.0	100.625	126.0	421.214285714286	358.090909090909
6	FW_v1_tr_05820	3	1.33333333333333	3.0	0.5	1.25	1.8	0.714285714285714	0.909090909090909
14	FW_v1_tr_05821	3	5.66666666666667	6.4	0.666666666666667	0.875	1.2	0.785714285714286	0.818181818181818
14	FW_v1_tr_05822	0	0.0	0.0	0.833333333333333	2.125	3.7	8.71428571428571	10.7272727272727
1	FW_v1_tr_05823	1	0.0	1.0	9.5	25.375	35.7	37.2857142857143	26.5454545454545
11	FW_v1_tr_05824	9	0.666666666666667	2.8	0.666666666666667	1.375	5.0	7.57142857142857	20.2727272727273
4	FW_v1_tr_05825	8	8.33333333333333	13.6	15.8333333333333	10.0	10.6	18.8571428571429	13.4545454545455
6	FW_v1_tr_05826	0	6.33333333333333	9.8	8.33333333333333	17.0	6.3	15.5	12.7272727272727
3	FW_v1_tr_05827	5	0.0	4.2	5.16666666666667	5.375	13.3	37.9285714285714	33.6363636363636
14	FW_v1_tr_05828	7	16.0	35.4	245.166666666667	330.25	182.9	288.285714285714	183.272727272727
14	FW_v1_tr_05829	0	0.666666666666667	0.0	2.83333333333333	11.25	19.4	56.7142857142857	37.8181818181818
14	FW_v1_tr_05830	0	0.0	0.2	1.5	5.875	9.9	44.8571428571429	32.9090909090909
1	FW_v1_tr_05831	0	3.33333333333333	5.0	6.16666666666667	3.375	4.3	17.4285714285714	19.0
1	FW_v1_tr_05832	0	1.66666666666667	4.8	32.3333333333333	16.625	18.2	15.6428571428571	7.27272727272727
9	FW_v1_tr_05833	0	4.66666666666667	4.4	11.6666666666667	14.875	15.6	44.7142857142857	50.0909090909091
10	FW_v1_tr_05834	0	0.0	0.0	0.0	0.0	0.0	10.2857142857143	19.0
14	FW_v1_tr_05835	11	13.6666666666667	46.0	92.1666666666667	46.125	39.6	28.7857142857143	18.5454545454545
2	FW_v1_tr_05836	0	25.6666666666667	42.0	86.3333333333333	81.5	51.0	44.0714285714286	38.8181818181818
1	FW_v1_tr_05837	3	27.3333333333333	15.4	49.0	46.5	37.6	35.5714285714286	33.0909090909091
2	FW_v1_tr_05838	3	11.3333333333333	9.4	52.8333333333333	46.5	29.0	44.4285714285714	27.1818181818182
2	FW_v1_tr_05839	0	0.0	0.2	0.0	0.0	0.1	10.2857142857143	12.3636363636364
14	FW_v1_tr_05840	81	110.0	152.6	71.3333333333333	41.125	26.9	21.0	31.1818181818182
1	FW_v1_tr_05841	78	161.333333333333	257.4	800.166666666667	866.125	699.3	1794.5	1415.09090909091
5	FW_v1_tr_05842	0	5.0	2.8	20.3333333333333	19.375	13.7	7.78571428571429	6.90909090909091
1	FW_v1_tr_05843	22	21.3333333333333	50.2	196.833333333333	275.0	240.0	135.428571428571	102.0
1	FW_v1_tr_05845	527	1201.0	1063.4	1412.16666666667	1296.0	1060.0	1340.07142857143	905.363636363636
1	FW_v1_tr_05846	27	9.33333333333333	15.2	27.1666666666667	26.875	16.5	44.8571428571429	47.9090909090909
1	FW_v1_tr_05847	0	6.0	8.6	41.5	39.25	26.6	20.9285714285714	21.1818181818182
14	FW_v1_tr_05848	0	0.0	0.0	0.166666666666667	2.0	2.5	7.28571428571429	5.18181818181818
1	FW_v1_tr_05849	1	8.0	28.0	31.5	41.625	29.9	31.2857142857143	13.9090909090909
5	FW_v1_tr_05850	0	2.33333333333333	5.6	32.3333333333333	35.125	47.7	311.857142857143	200.272727272727
1	FW_v1_tr_05852	11	28.3333333333333	42.0	23.0	19.625	8.5	4.35714285714286	2.72727272727273
6	FW_v1_tr_05854	10	12.6666666666667	12.4	21.1666666666667	14.75	11.5	12.7142857142857	6.18181818181818
2	FW_v1_tr_05856	1	4.33333333333333	7.0	5.0	9.0	7.1	50.7142857142857	51.5454545454545
13	FW_v1_tr_05857	4	36.3333333333333	29.6	57.1666666666667	55.75	36.3	67.5	42.0909090909091
3	FW_v1_tr_05858	7	13.0	24.0	22.5	37.5	49.0	62.4285714285714	47.3636363636364
1	FW_v1_tr_05859	6	4.66666666666667	3.2	15.6666666666667	36.75	22.5	42.3571428571429	32.9090909090909
1	FW_v1_tr_05860	0	0.0	0.2	4.83333333333333	8.25	8.4	46.3571428571429	29.3636363636364
1	FW_v1_tr_05861	3	3.66666666666667	8.4	15.6666666666667	13.125	12.1	45.6428571428571	31.8181818181818
1	FW_v1_tr_05862	0	3.33333333333333	0.0	0.166666666666667	3.25	1.0	13.7142857142857	15.1818181818182
1	FW_v1_tr_05863	0	2.33333333333333	2.6	20.1666666666667	14.625	11.3	13.6428571428571	8.72727272727273
1	FW_v1_tr_05864	0	8.33333333333333	21.4	44.1666666666667	35.0	13.8	22.2142857142857	19.2727272727273
14	FW_v1_tr_05865	7434	3039.33333333333	4131.8	1146.83333333333	708.25	344.3	37.1428571428571	17.0
1	FW_v1_tr_05866	19	5.66666666666667	19.2	4.5	2.75	3.0	3.71428571428571	6.54545454545455
13	FW_v1_tr_05867	0	0.0	0.6	0.833333333333333	0.75	2.2	2.14285714285714	2.72727272727273
1	FW_v1_tr_05868	2	0.0	12.2	4.5	5.625	10.8	14.7142857142857	0.636363636363636
1	FW_v1_tr_05869	10	12.0	32.2	56.5	91.375	76.2	54.0	24.4545454545455
5	FW_v1_tr_05870	11	17.0	38.4	42.3333333333333	54.125	54.0	265.0	179.363636363636
6	FW_v1_tr_05871	0	0.0	0.0	0.5	1.0	0.0	3.57142857142857	4.36363636363636
7	FW_v1_tr_05872	15	26.3333333333333	15.2	9.33333333333333	31.625	17.3	46.6428571428571	71.9090909090909
1	FW_v1_tr_05873	2	9.33333333333333	21.8	18.6666666666667	16.5	20.0	25.1428571428571	25.1818181818182
1	FW_v1_tr_05874	0	0.333333333333333	2.0	10.0	14.75	13.4	25.0	20.0909090909091
1	FW_v1_tr_05875	30	26.6666666666667	23.8	89.6666666666667	142.875	122.8	314.571428571429	242.636363636364
5	FW_v1_tr_05876	9	9.66666666666667	14.2	20.5	7.875	8.1	2.85714285714286	0.181818181818182
14	FW_v1_tr_05877	9	32.0	13.2	47.8333333333333	52.125	26.2	60.3571428571429	38.0909090909091
1	FW_v1_tr_05878	11	66.6666666666667	96.8	230.5	277.75	181.6	87.5	72.0909090909091
1	FW_v1_tr_05879	0	2.0	0.6	1.83333333333333	3.5	3.6	17.2857142857143	5.63636363636364
10	FW_v1_tr_05880	1	4.33333333333333	15.8	15.5	17.625	8.7	5.71428571428571	8.63636363636364
1	FW_v1_tr_05881	12	20.3333333333333	25.8	18.6666666666667	19.875	16.5	15.2857142857143	15.0909090909091
6	FW_v1_tr_05882	0	0.333333333333333	0.8	0.166666666666667	0.75	0.9	4.85714285714286	5.63636363636364
1	FW_v1_tr_05883	8	9.33333333333333	15.0	52.6666666666667	59.875	47.1	46.7142857142857	27.9090909090909
14	FW_v1_tr_05884	8	7.66666666666667	4.6	7.33333333333333	10.875	6.2	19.7857142857143	14.0
1	FW_v1_tr_05885	0	1.0	0.0	4.5	11.125	6.2	10.5	9.45454545454546
1	FW_v1_tr_05886	19	18.6666666666667	15.6	3.0	11.625	5.4	8.42857142857143	14.7272727272727
14	FW_v1_tr_05887	0	0.0	1.6	3.5	3.625	2.9	6.07142857142857	7.72727272727273
14	FW_v1_tr_05888	6	6.66666666666667	5.0	4.33333333333333	5.0	5.5	15.0714285714286	11.0909090909091
5	FW_v1_tr_05889	0	0.0	0.0	1.16666666666667	0.25	0.5	12.3571428571429	7.36363636363636
10	FW_v1_tr_05890	0	5.66666666666667	18.2	15.8333333333333	19.375	10.4	7.21428571428571	7.45454545454545
14	FW_v1_tr_05891	5	16.0	20.2	18.6666666666667	18.5	20.4	46.8571428571429	36.0909090909091
14	FW_v1_tr_05892	1	0.333333333333333	0.4	7.83333333333333	12.625	2.2	21.6428571428571	9.36363636363636
14	FW_v1_tr_05893	2	0.0	0.2	8.16666666666667	10.25	1.5	20.9285714285714	8.36363636363636
1	FW_v1_tr_05894	0	3.33333333333333	3.0	21.8333333333333	12.5	9.5	23.0	21.8181818181818
14	FW_v1_tr_05895	0	0.0	0.6	2.0	2.0	4.3	2.5	5.54545454545455
1	FW_v1_tr_05896	0	3.33333333333333	4.6	58.0	90.125	88.6	77.3571428571429	77.5454545454545
2	FW_v1_tr_05897	4	3.33333333333333	4.4	12.0	8.75	3.3	6.92857142857143	2.81818181818182
1	FW_v1_tr_05898	7	13.0	26.2	116.0	143.625	145.3	70.4285714285714	54.6363636363636
1	FW_v1_tr_05899	0	2.33333333333333	0.8	1.5	2.25	1.4	3.5	5.72727272727273
2	FW_v1_tr_05900	4	15.6666666666667	15.2	10.6666666666667	10.25	7.2	3.35714285714286	4.18181818181818
10	FW_v1_tr_05901	15	20.3333333333333	23.6	2.5	4.125	2.7	11.4285714285714	12.8181818181818
1	FW_v1_tr_05902	11	12.0	21.6	5.0	4.0	3.5	4.14285714285714	3.0
1	FW_v1_tr_05903	15	26.0	64.0	111.666666666667	96.625	78.8	86.2857142857143	49.3636363636364
1	FW_v1_tr_05904	10	40.0	44.4	113.5	106.625	79.9	175.285714285714	146.363636363636
1	FW_v1_tr_05905	0	0.333333333333333	1.4	64.5	61.375	37.6	32.3571428571429	32.5454545454545
2	FW_v1_tr_05906	0	31.3333333333333	83.0	59.1666666666667	46.875	42.5	18.7857142857143	18.0
1	FW_v1_tr_05907	7	11.6666666666667	6.8	12.3333333333333	6.25	10.3	8.64285714285714	5.90909090909091
1	FW_v1_tr_05908	0	0.0	0.0	0.166666666666667	0.5	2.3	16.7857142857143	11.5454545454545
14	FW_v1_tr_05909	0	0.0	0.0	0.0	0.0	0.1	2.07142857142857	1.63636363636364
1	FW_v1_tr_05910	7	14.0	23.8	2.83333333333333	1.875	1.6	0.5	0.454545454545455
14	FW_v1_tr_05911	0	0.333333333333333	0.0	1.66666666666667	0.375	0.8	7.92857142857143	17.6363636363636
2	FW_v1_tr_05912	7	18.0	14.0	36.1666666666667	47.375	32.7	23.2857142857143	25.8181818181818
1	FW_v1_tr_05913	39	190.666666666667	189.6	267.0	292.125	203.2	265.5	177.363636363636
14	FW_v1_tr_05914	0	0.0	0.4	0.0	0.25	0.2	9.42857142857143	10.0
1	FW_v1_tr_05915	0	27.3333333333333	37.6	29.8333333333333	45.625	47.1	86.6428571428571	57.4545454545455
1	FW_v1_tr_05917	0	0.333333333333333	2.4	6.0	15.5	14.0	24.8571428571429	20.0909090909091
1	FW_v1_tr_05918	1	0.333333333333333	1.8	6.5	13.25	11.7	28.9285714285714	21.5454545454545
14	FW_v1_tr_05919	0	7.33333333333333	8.6	21.8333333333333	24.875	21.2	25.1428571428571	17.8181818181818
1	FW_v1_tr_05920	6	94.0	108.6	102.833333333333	100.625	67.2	44.3571428571429	21.7272727272727
1	FW_v1_tr_05921	0	2.0	7.6	23.8333333333333	26.875	20.3	56.5	63.8181818181818
1	FW_v1_tr_05922	152	244.666666666667	427.0	478.5	512.875	417.5	641.714285714286	430.727272727273
1	FW_v1_tr_05923	6	0.333333333333333	3.0	28.5	47.375	30.3	34.0	25.5454545454545
14	FW_v1_tr_05924	0	2.66666666666667	4.8	22.0	41.125	7.4	21.6428571428571	16.3636363636364
1	FW_v1_tr_05926	0	0.0	0.0	0.0	0.75	0.0	4.42857142857143	1.27272727272727
6	FW_v1_tr_05927	8	25.6666666666667	23.0	10.6666666666667	4.625	4.7	3.28571428571429	4.09090909090909
1	FW_v1_tr_05928	2	24.6666666666667	42.4	97.3333333333333	94.125	77.9	197.785714285714	132.636363636364
1	FW_v1_tr_05929	20	3.66666666666667	17.6	20.5	39.375	34.8	59.3571428571429	54.0909090909091
1	FW_v1_tr_05930	0	0.0	0.0	3.5	0.0	0.0	17.5	14.5454545454545
1	FW_v1_tr_05931	10	9.0	4.4	0.5	1.125	3.1	23.6428571428571	23.6363636363636
2	FW_v1_tr_05932	0	0.333333333333333	6.0	25.8333333333333	23.25	13.7	22.2857142857143	17.1818181818182
2	FW_v1_tr_05933	0	19.0	20.2	39.8333333333333	25.875	11.1	12.5	6.18181818181818
1	FW_v1_tr_05934	6	24.3333333333333	11.0	66.3333333333333	59.875	66.2	103.571428571429	91.7272727272727
14	FW_v1_tr_05935	0	0.0	0.0	0.0	1.125	0.0	2.5	0.272727272727273
1	FW_v1_tr_05936	0	3.33333333333333	2.0	2.16666666666667	5.875	2.0	4.57142857142857	3.45454545454545
1	FW_v1_tr_05937	46	30.3333333333333	67.8	169.833333333333	150.125	120.9	189.285714285714	96.4545454545455
3	FW_v1_tr_05938	1	7.66666666666667	8.6	5.5	11.875	9.4	77.2857142857143	51.3636363636364
1	FW_v1_tr_05939	4	1.66666666666667	4.8	2.83333333333333	2.0	0.8	10.7142857142857	10.5454545454545
1	FW_v1_tr_05940	0	27.3333333333333	83.0	45.3333333333333	159.75	194.0	1268.57142857143	1020.27272727273
1	FW_v1_tr_05941	0	1.33333333333333	1.2	21.3333333333333	27.375	27.9	51.5714285714286	35.6363636363636
1	FW_v1_tr_05942	3	8.66666666666667	12.0	3.5	8.875	5.4	6.07142857142857	5.27272727272727
1	FW_v1_tr_05943	1	5.0	7.2	28.6666666666667	33.875	25.0	33.8571428571429	16.6363636363636
5	FW_v1_tr_05944	0	0.0	0.0	0.166666666666667	0.0	2.3	1.78571428571429	0.0
10	FW_v1_tr_05945	2	9.66666666666667	4.0	2.5	6.125	4.5	3.42857142857143	3.27272727272727
2	FW_v1_tr_05946	8	3.66666666666667	9.4	1.33333333333333	1.375	1.1	9.78571428571429	8.27272727272727
2	FW_v1_tr_05947	0	5.33333333333333	3.0	19.3333333333333	29.5	29.0	21.0714285714286	19.9090909090909
14	FW_v1_tr_05948	0	0.0	0.0	0.166666666666667	0.0	0.3	6.28571428571429	5.72727272727273
14	FW_v1_tr_05949	0	0.0	0.0	0.666666666666667	0.0	0.2	4.0	5.81818181818182
5	FW_v1_tr_05950	0	0.0	0.0	1.33333333333333	1.25	3.5	1.35714285714286	1.18181818181818
5	FW_v1_tr_05951	4	7.0	7.8	17.3333333333333	7.0	4.5	23.1428571428571	24.3636363636364
1	FW_v1_tr_05952	0	19.0	19.6	51.5	48.0	24.5	25.0	14.0909090909091
1	FW_v1_tr_05953	41	11.6666666666667	21.6	18.5	27.5	23.3	48.0714285714286	51.8181818181818
2	FW_v1_tr_05954	0	0.666666666666667	2.8	15.8333333333333	39.25	29.2	29.1428571428571	17.6363636363636
1	FW_v1_tr_05955	0	0.0	0.8	2.83333333333333	16.5	11.6	45.5714285714286	25.0909090909091
2	FW_v1_tr_05956	7	1.66666666666667	1.2	2.5	3.375	9.2	5.85714285714286	4.72727272727273
1	FW_v1_tr_05957	21	42.6666666666667	23.6	107.666666666667	69.75	59.1	112.428571428571	77.2727272727273
1	FW_v1_tr_05958	0	0.0	0.0	0.333333333333333	6.0	4.0	9.35714285714286	7.81818181818182
1	FW_v1_tr_05963	0	0.0	0.0	1.0	0.875	2.9	11.2857142857143	13.3636363636364
1	FW_v1_tr_05964	4	2.33333333333333	7.0	29.1666666666667	9.125	5.8	5.21428571428571	5.0
3	FW_v1_tr_05965	2	19.0	5.0	40.1666666666667	90.25	58.2	45.4285714285714	45.9090909090909
6	FW_v1_tr_05966	0	2.66666666666667	1.2	0.333333333333333	0.25	2.0	1.64285714285714	0.727272727272727
6	FW_v1_tr_05967	0	2.0	0.2	0.0	0.0	1.7	1.57142857142857	0.727272727272727
14	FW_v1_tr_05968	0	5.66666666666667	7.0	7.66666666666667	4.875	7.1	3.28571428571429	1.18181818181818
14	FW_v1_tr_05969	3	1.66666666666667	4.8	2.5	2.75	1.9	1.64285714285714	1.27272727272727
1	FW_v1_tr_05970	1	0.666666666666667	0.0	0.0	2.375	0.4	3.64285714285714	0.909090909090909
1	FW_v1_tr_05971	1	0.666666666666667	3.8	6.66666666666667	2.875	3.2	13.2857142857143	18.9090909090909
14	FW_v1_tr_05972	0	0.333333333333333	0.2	0.833333333333333	0.75	4.8	25.1428571428571	46.4545454545455
3	FW_v1_tr_05973	3	22.0	16.0	87.5	137.5	141.9	159.571428571429	120.181818181818
14	FW_v1_tr_05974	11	18.0	23.8	7.66666666666667	6.875	5.5	0.214285714285714	3.27272727272727
6	FW_v1_tr_05975	17	10.6666666666667	20.2	12.3333333333333	19.25	17.4	37.4285714285714	26.6363636363636
6	FW_v1_tr_05976	0	0.666666666666667	1.0	4.33333333333333	13.625	16.3	6.14285714285714	6.18181818181818
1	FW_v1_tr_05977	23	15.3333333333333	45.6	65.3333333333333	77.125	46.9	106.714285714286	61.0909090909091
6	FW_v1_tr_05979	10	12.6666666666667	11.8	59.3333333333333	74.375	30.0	21.6428571428571	9.45454545454546
14	FW_v1_tr_05980	0	101.666666666667	304.2	48.3333333333333	30.25	5.8	27.8571428571429	9.54545454545454
1	FW_v1_tr_05981	0	16.6666666666667	20.4	73.6666666666667	48.375	27.4	31.5714285714286	23.8181818181818
14	FW_v1_tr_05982	1	0.0	0.0	7.16666666666667	8.625	2.9	0.714285714285714	0.181818181818182
3	FW_v1_tr_05983	1	3.66666666666667	3.6	26.3333333333333	22.5	17.2	11.0714285714286	6.54545454545455
2	FW_v1_tr_05984	0	0.0	0.0	0.166666666666667	1.375	5.3	39.4285714285714	34.3636363636364
1	FW_v1_tr_05985	1	2.66666666666667	6.0	57.5	55.375	37.2	22.1428571428571	14.0
14	FW_v1_tr_05986	0	0.333333333333333	0.4	0.166666666666667	0.0	0.4	99.6428571428571	84.3636363636364
2	FW_v1_tr_05987	3	0.0	0.2	2.66666666666667	2.375	1.6	10.0714285714286	8.90909090909091
1	FW_v1_tr_05988	2	3.33333333333333	17.6	46.6666666666667	24.0	17.1	30.7142857142857	17.2727272727273
1	FW_v1_tr_05989	2	1.66666666666667	3.2	6.5	5.625	3.2	5.92857142857143	3.09090909090909
14	FW_v1_tr_05990	2	5.66666666666667	13.4	1.5	2.75	0.8	0.571428571428571	0.272727272727273
14	FW_v1_tr_05991	2	5.33333333333333	11.6	1.5	3.0	0.7	0.5	0.818181818181818
1	FW_v1_tr_05992	0	0.0	0.2	0.166666666666667	0.0	0.0	36.9285714285714	90.1818181818182
1	FW_v1_tr_05993	8	13.0	14.0	9.33333333333333	10.625	12.8	8.42857142857143	4.72727272727273
4	FW_v1_tr_05994	4	1.33333333333333	1.6	8.0	16.25	7.1	8.0	6.72727272727273
2	FW_v1_tr_05995	0	3.0	7.0	7.66666666666667	7.375	4.5	8.07142857142857	4.36363636363636
2	FW_v1_tr_05996	21	27.6666666666667	17.2	30.6666666666667	21.0	9.4	17.0	5.54545454545455
1	FW_v1_tr_05997	0	3.66666666666667	4.2	50.1666666666667	41.25	29.0	21.5	18.9090909090909
1	FW_v1_tr_05998	2	4.33333333333333	3.2	20.0	30.875	22.6	39.5714285714286	29.6363636363636
1	FW_v1_tr_05999	75	169.666666666667	108.0	33.1666666666667	32.0	11.0	20.0	21.5454545454545
14	FW_v1_tr_06000	0	0.0	0.0	1.5	0.25	0.6	3.42857142857143	3.72727272727273
1	FW_v1_tr_06001	0	0.666666666666667	0.0	1.66666666666667	3.25	5.0	16.9285714285714	8.36363636363636
1	FW_v1_tr_06002	4	32.3333333333333	45.8	104.333333333333	72.875	63.3	131.285714285714	105.454545454545
1	FW_v1_tr_06003	0	7.0	8.8	3.83333333333333	9.125	6.5	8.21428571428571	4.90909090909091
14	FW_v1_tr_06004	0	0.0	0.2	0.5	0.5	3.9	21.3571428571429	23.1818181818182
1	FW_v1_tr_06005	0	0.0	0.0	2.16666666666667	2.375	3.6	0.357142857142857	0.818181818181818
3	FW_v1_tr_06007	0	16.3333333333333	3.8	6.16666666666667	7.0	10.8	17.0	21.0909090909091
14	FW_v1_tr_06008	0	0.0	0.0	0.0	1.0	1.3	10.5	9.81818181818182
1	FW_v1_tr_06009	3	18.6666666666667	56.4	191.666666666667	189.375	130.3	199.857142857143	120.818181818182
1	FW_v1_tr_06010	19	21.6666666666667	40.8	155.166666666667	132.375	116.3	107.357142857143	90.3636363636364
1	FW_v1_tr_06011	0	0.0	0.0	0.0	1.0	0.3	5.28571428571429	11.7272727272727
1	FW_v1_tr_06012	54	20.3333333333333	11.8	12.1666666666667	12.625	14.9	222.714285714286	223.454545454545
1	FW_v1_tr_06013	5	0.666666666666667	4.6	4.33333333333333	2.375	1.7	1.28571428571429	4.72727272727273
1	FW_v1_tr_06014	3	10.0	7.8	42.5	37.125	27.7	50.5714285714286	23.8181818181818
2	FW_v1_tr_06015	0	0.0	0.0	1.83333333333333	3.75	5.9	5.0	3.18181818181818
1	FW_v1_tr_06016	0	4.66666666666667	15.0	45.0	48.625	32.3	62.2857142857143	45.5454545454545
2	FW_v1_tr_06017	11	12.6666666666667	13.2	20.1666666666667	27.25	21.9	45.2857142857143	76.3636363636364
1	FW_v1_tr_06018	0	9.66666666666667	28.2	150.5	104.5	57.2	47.7857142857143	45.3636363636364
1	FW_v1_tr_06019	1	3.33333333333333	5.0	3.66666666666667	3.0	3.2	3.42857142857143	1.72727272727273
1	FW_v1_tr_06020	0	0.333333333333333	0.2	33.5	25.625	14.3	23.5714285714286	15.8181818181818
